System,Option,FromFile,Preset,Video,EncodingTime,EncodingBitrate,FPS
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_06.mkv,0.4026,87.63,402.29
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_08.mkv,4.7007,1535.36,110.84
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_01.mkv,3.6965,577.72,58.70
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_04.mkv,2.5494,292.84,208.69
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_07.mkv,3.8485,364.79,151.11
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_03.mkv,10.5431,2445.12,45.44
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_05.mkv,6.4156,1170.67,84.59
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_02.mkv,3.4352,307.46,172.62
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_06.mkv,0.4811,81.69,314.38
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_08.mkv,8.4199,1564.86,53.54
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_01.mkv,6.9056,796.79,30.53
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_04.mkv,4.5041,275.76,108.70
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_07.mkv,8.2309,344.72,70.79
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_03.mkv,19.2387,2323.47,24.81
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_05.mkv,12.6066,1123.99,38.74
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_02.mkv,7.1040,274.33,83.75
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_06.mkv,0.8584,69.89,154.63
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_08.mkv,17.6295,1535.08,30.32
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_01.mkv,20.4606,356.13,9.98
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_04.mkv,20.8602,285.72,24.47
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_07.mkv,39.7824,354.53,15.31
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_03.mkv,60.8984,2326.55,8.08
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_05.mkv,38.5898,1131.56,12.36
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_02.mkv,24.2662,282.93,26.85
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_06.mkv,2.8916,71.20,42.38
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_08.mkv,72.4608,1485.87,6.86
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_01.mkv,0.5690,1000.18,392.71
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_04.mkv,0.4725,157.25,1471.85
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_07.mkv,0.6342,261.15,1122.94
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_03.mkv,1.0190,3030.37,518.72
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_05.mkv,0.9310,1154.41,598.24
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_02.mkv,0.5618,142.70,1322.86
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_06.mkv,0.1565,44.67,1508.01
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_08.mkv,0.9811,1716.46,538.01
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_01.mkv,0.7634,1021.50,318.98
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_04.mkv,0.6077,154.18,993.27
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_07.mkv,0.9091,265.77,752.82
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_03.mkv,1.5960,3063.35,315.68
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_05.mkv,1.3106,1172.60,418.03
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_02.mkv,0.8119,167.59,849.31
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_06.mkv,0.1933,48.59,1096.74
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_08.mkv,1.4427,1776.02,369.68
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_01.mkv,1.0358,1020.28,225.79
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_04.mkv,0.7058,154.10,831.91
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_07.mkv,1.1998,272.89,549.74
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_03.mkv,2.2546,3067.71,225.29
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_05.mkv,1.7821,1198.20,288.11
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_02.mkv,1.0606,178.76,636.33
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_06.mkv,0.2246,49.53,906.95
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_08.mkv,2.1795,1583.74,244.97
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_01.mkv,1.3120,1021.28,173.05
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_04.mkv,0.9390,157.49,594.64
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_07.mkv,1.4195,271.20,452.28
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_03.mkv,2.8288,3056.34,178.75
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_05.mkv,2.1949,1158.20,228.58
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_02.mkv,1.2410,167.45,533.91
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_06.mkv,0.2819,50.85,677.72
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_08.mkv,2.6770,1567.52,195.41
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_01.mkv,2.5482,1039.81,85.49
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_04.mkv,1.3754,152.03,412.53
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_07.mkv,1.9011,266.19,348.89
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_03.mkv,5.0585,3030.61,96.07
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_05.mkv,3.2176,1142.44,160.38
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_02.mkv,1.5285,158.55,411.11
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_06.mkv,0.3674,49.33,443.94
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_08.mkv,4.3124,1514.22,118.39
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_01.mkv,3.0031,396.18,66.75
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_04.mkv,2.4896,147.24,211.18
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_07.mkv,3.8898,264.25,184.56
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_03.mkv,10.1819,3014.67,47.36
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_05.mkv,5.9375,1128.34,84.15
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_02.mkv,2.6294,160.13,230.08
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_06.mkv,0.4598,48.86,328.15
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_08.mkv,8.2762,1571.40,58.22
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_01.mkv,5.5853,699.82,33.95
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_04.mkv,4.5270,141.07,117.13
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_07.mkv,7.5248,256.53,84.08
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_03.mkv,20.6130,2993.59,23.60
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_05.mkv,13.6925,1107.48,41.64
