System,Option,FromFile,Preset,Video,EncodingTime,EncodingBitrate,FPS
baseline,BASELINE,nofile,fast,measures/in/original_05.mkv,1.8849,1239.66,286.50
baseline,BASELINE,nofile,medium,measures/in/original_05.mkv,2.3210,1197.77,225.39
baseline,BASELINE,nofile,slow,measures/in/original_05.mkv,3.5326,1186.29,152.31
baseline,BASELINE,nofile,slower,measures/in/original_05.mkv,6.4872,1170.67,79.44
baseline,BASELINE,nofile,veryslow,measures/in/original_05.mkv,12.7373,1123.99,40.75
baseline,BASELINE,nofile,placebo,measures/in/original_05.mkv,38.7159,1131.56,12.51
baseline,BASELINE,nofile,ultrafast,measures/in/original_02.mkv,0.2678,698.97,3020.98
baseline,BASELINE,nofile,superfast,measures/in/original_02.mkv,0.4482,511.41,1872.38
baseline,BASELINE,nofile,veryfast,measures/in/original_02.mkv,0.6404,262.90,1129.34
baseline,BASELINE,nofile,faster,measures/in/original_02.mkv,0.9305,309.50,719.64
baseline,BASELINE,nofile,fast,measures/in/original_02.mkv,1.2893,347.19,509.85
baseline,BASELINE,nofile,medium,measures/in/original_02.mkv,1.5869,318.83,408.66
baseline,BASELINE,nofile,slow,measures/in/original_02.mkv,2.2140,302.13,283.56
baseline,BASELINE,nofile,slower,measures/in/original_02.mkv,3.5329,307.46,176.24
baseline,BASELINE,nofile,veryslow,measures/in/original_02.mkv,7.5567,274.33,81.53
baseline,BASELINE,nofile,placebo,measures/in/original_02.mkv,22.9475,282.93,24.57
baseline,BASELINE,nofile,ultrafast,measures/in/original_06.mkv,0.1331,416.18,2372.15
baseline,BASELINE,nofile,superfast,measures/in/original_06.mkv,0.1451,140.00,1773.63
baseline,BASELINE,nofile,veryfast,measures/in/original_06.mkv,0.1521,50.17,1549.65
baseline,BASELINE,nofile,faster,measures/in/original_06.mkv,0.1902,71.18,1034.88
baseline,BASELINE,nofile,fast,measures/in/original_06.mkv,0.2264,80.21,819.10
baseline,BASELINE,nofile,medium,measures/in/original_06.mkv,0.2653,86.74,594.72
baseline,BASELINE,nofile,slow,measures/in/original_06.mkv,0.3725,87.63,419.33
baseline,BASELINE,nofile,slower,measures/in/original_06.mkv,0.4769,81.69,309.13
baseline,BASELINE,nofile,veryslow,measures/in/original_06.mkv,0.8560,69.89,161.43
baseline,BASELINE,nofile,placebo,measures/in/original_06.mkv,3.1154,71.20,38.09
baseline,BASELINE,nofile,ultrafast,measures/in/original_08.mkv,0.4016,3016.81,1549.37
baseline,BASELINE,nofile,superfast,measures/in/original_08.mkv,0.7598,1825.88,796.54
baseline,BASELINE,nofile,veryfast,measures/in/original_08.mkv,1.2303,1613.72,463.01
baseline,BASELINE,nofile,faster,measures/in/original_08.mkv,1.7180,1686.97,332.35
baseline,BASELINE,nofile,fast,measures/in/original_08.mkv,2.3524,1585.01,228.98
baseline,BASELINE,nofile,medium,measures/in/original_08.mkv,2.8538,1574.94,192.50
baseline,BASELINE,nofile,slow,measures/in/original_08.mkv,4.4693,1535.36,113.24
baseline,BASELINE,nofile,slower,measures/in/original_08.mkv,8.6509,1564.86,57.81
baseline,BASELINE,nofile,veryslow,measures/in/original_08.mkv,16.9339,1535.08,29.87
baseline,BASELINE,nofile,placebo,measures/in/original_08.mkv,74.3606,1485.87,6.70
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_01.mkv,0.2485,1879.26,1372.99
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_04.mkv,0.2773,1113.00,2413.96
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_07.mkv,0.3256,1139.78,2423.15
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_03.mkv,0.3808,3920.98,1739.90
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_05.mkv,0.3319,2217.21,2230.61
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_02.mkv,0.2742,698.97,3247.12
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_06.mkv,0.1238,416.18,2251.36
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_08.mkv,0.3630,3016.81,1754.49
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_01.mkv,0.5644,1000.18,428.36
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_04.mkv,0.4854,157.25,1512.35
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_07.mkv,0.6608,261.15,1095.65
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_03.mkv,1.0135,3030.37,519.97
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_05.mkv,0.9276,1154.41,602.94
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_02.mkv,0.5531,142.70,1325.82
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_06.mkv,0.1567,44.67,1633.92
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_08.mkv,0.9902,1716.46,543.18
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_01.mkv,0.2276,1879.26,1452.51
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_04.mkv,0.2918,1113.00,2571.30
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_07.mkv,0.3179,1139.78,2771.89
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_03.mkv,0.3122,3920.98,2074.23
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_05.mkv,0.3134,2217.21,2414.60
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_02.mkv,0.2633,698.97,3389.08
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_06.mkv,0.1359,416.18,2195.79
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_08.mkv,0.3563,3016.81,1935.53
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_01.mkv,0.4222,1882.26,624.47
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_04.mkv,0.3513,577.76,1825.83
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_07.mkv,0.4574,664.53,1585.76
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_03.mkv,0.6002,2279.32,930.79
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_05.mkv,0.5805,1452.48,1053.66
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_02.mkv,0.4271,511.41,1775.41
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_06.mkv,0.1510,140.00,1772.60
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_08.mkv,0.6625,1825.88,863.18
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_01.mkv,1.1237,1021.28,164.63
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_04.mkv,0.9047,157.49,615.29
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_07.mkv,1.3662,271.20,478.86
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_03.mkv,2.6621,3056.34,185.67
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_05.mkv,2.1084,1158.20,249.41
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_02.mkv,1.1494,167.45,566.08
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_06.mkv,0.2608,50.85,685.37
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_08.mkv,2.5603,1567.52,204.47
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_01.mkv,5.4499,699.82,40.44
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_04.mkv,3.8340,141.07,133.22
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_07.mkv,7.1627,256.53,83.76
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_03.mkv,21.5900,2993.59,24.19
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_05.mkv,12.9758,1107.48,39.99
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_02.mkv,5.8376,157.07,108.31
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_06.mkv,0.7851,47.38,170.14
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_08.mkv,16.2311,1591.20,31.29
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_01.mkv,0.4860,1882.26,576.87
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_04.mkv,0.3705,577.76,1860.57
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_07.mkv,0.4563,664.53,1645.02
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_03.mkv,0.5499,2279.32,1021.25
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_05.mkv,0.5189,1452.48,1149.68
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_02.mkv,0.3948,511.41,1891.66
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_06.mkv,0.1474,140.00,1758.22
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_08.mkv,0.6327,1825.88,821.38
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_01.mkv,0.7170,1185.49,320.81
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_04.mkv,0.4521,215.62,1244.52
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_07.mkv,0.6938,323.88,1042.24
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_03.mkv,1.0545,2410.79,498.33
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_05.mkv,1.0233,1178.82,551.18
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_02.mkv,0.6213,262.90,1139.67
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_06.mkv,0.1670,50.17,1506.08
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_08.mkv,1.0740,1613.72,504.21
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_01.mkv,0.9216,1195.93,250.83
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_04.mkv,0.6460,257.18,897.11
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_07.mkv,0.9905,357.80,686.98
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_03.mkv,1.5902,2465.54,320.36
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_05.mkv,1.3611,1221.03,396.01
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_02.mkv,0.9032,309.50,732.87
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_06.mkv,0.2088,71.18,1050.83
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_08.mkv,1.5388,1686.97,333.51
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_01.mkv,1.4292,1178.70,168.85
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_04.mkv,0.8587,285.09,656.21
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_07.mkv,1.3298,381.23,500.75
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_03.mkv,2.2326,2478.86,225.65
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_05.mkv,1.8246,1239.66,280.80
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_02.mkv,1.2509,347.19,522.86
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_06.mkv,0.2379,80.21,799.46
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_08.mkv,2.2358,1585.01,227.43
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_01.mkv,1.6744,1179.18,128.74
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_04.mkv,1.1834,292.54,466.36
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_07.mkv,1.6254,373.51,425.51
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_03.mkv,2.6932,2460.31,183.93
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_05.mkv,2.2957,1197.77,235.42
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_02.mkv,1.4916,318.83,411.13
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_06.mkv,0.2920,86.74,610.42
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_08.mkv,2.8693,1574.94,181.06
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_01.mkv,2.9852,1195.73,72.99
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_04.mkv,1.6559,294.94,313.19
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_07.mkv,2.2924,369.05,278.17
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_03.mkv,5.1327,2454.72,96.85
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_05.mkv,3.3508,1186.29,154.52
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_02.mkv,2.1091,302.13,288.47
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_06.mkv,0.3972,87.63,407.74
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_08.mkv,4.6668,1535.36,106.51
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_01.mkv,3.6999,577.72,54.32
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_04.mkv,2.7635,292.84,192.63
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_07.mkv,4.1479,364.79,163.21
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_03.mkv,10.1513,2445.12,45.39
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_05.mkv,6.7371,1170.67,83.59
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_02.mkv,3.4639,307.46,177.19
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_06.mkv,0.4831,81.69,310.90
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_08.mkv,8.4820,1564.86,52.98
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_01.mkv,7.6505,796.79,30.45
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_04.mkv,4.8179,275.76,113.21
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_07.mkv,8.2917,344.72,69.68
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_03.mkv,20.6477,2323.47,22.76
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_05.mkv,13.0770,1123.99,40.09
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_02.mkv,7.3781,274.33,85.15
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_06.mkv,0.8643,69.89,159.10
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_08.mkv,17.3262,1535.08,30.14
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_01.mkv,20.9437,356.13,10.16
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_04.mkv,20.5711,285.72,23.00
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_07.mkv,41.0818,354.53,14.95
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_03.mkv,58.5486,2326.55,8.05
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_05.mkv,38.9381,1131.56,12.67
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_02.mkv,24.6427,282.93,25.46
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_06.mkv,3.0473,71.20,41.50
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_08.mkv,73.0540,1485.87,6.72
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_01.mkv,0.6398,1000.18,402.58
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_04.mkv,0.4411,157.25,1465.72
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_07.mkv,0.6291,261.15,1123.40
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_03.mkv,1.0191,3030.37,523.89
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_05.mkv,0.9300,1154.41,600.95
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_02.mkv,0.5683,142.70,1295.88
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_06.mkv,0.1543,44.67,1461.33
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_08.mkv,0.9647,1716.46,545.24
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_01.mkv,0.7463,1021.50,320.33
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_04.mkv,0.6014,154.18,838.85
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_07.mkv,0.9252,265.77,752.88
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_03.mkv,1.6073,3063.35,319.40
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_05.mkv,1.3016,1172.60,416.24
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_02.mkv,0.7862,167.59,871.63
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_06.mkv,0.1959,48.59,1116.30
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_08.mkv,1.4241,1776.02,374.98
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_01.mkv,1.0259,1020.28,223.55
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_04.mkv,0.7125,154.10,809.16
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_07.mkv,1.1636,272.89,554.24
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_03.mkv,2.2038,3067.71,229.49
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_05.mkv,1.7519,1198.20,303.11
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_02.mkv,1.0162,178.76,657.12
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_06.mkv,0.2214,49.53,923.68
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_08.mkv,2.1050,1583.74,249.05
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_01.mkv,1.2950,1021.28,171.57
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_04.mkv,0.9380,157.49,591.77
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_07.mkv,1.4093,271.20,438.21
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_03.mkv,2.8017,3056.34,180.33
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_05.mkv,2.2666,1158.20,230.77
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_02.mkv,1.2094,167.45,536.47
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_06.mkv,0.2723,50.85,682.87
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_08.mkv,2.7059,1567.52,193.79
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_01.mkv,2.5863,1039.81,81.42
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_04.mkv,1.4095,152.03,379.70
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_07.mkv,1.9953,266.19,315.03
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_03.mkv,5.3773,3030.61,91.30
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_05.mkv,3.2972,1142.44,160.53
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_02.mkv,1.5112,158.55,425.40
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_06.mkv,0.3527,49.33,453.42
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_08.mkv,4.2624,1514.22,122.16
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_01.mkv,2.9915,396.18,67.68
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_04.mkv,2.3419,147.24,244.84
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_07.mkv,3.5256,264.25,168.72
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_03.mkv,11.0287,3014.67,46.51
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_05.mkv,5.9850,1128.34,85.58
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_02.mkv,2.6539,160.13,225.37
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_06.mkv,0.4659,48.86,317.60
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_08.mkv,8.9450,1571.40,55.97
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_01.mkv,5.7102,699.82,35.03
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_04.mkv,4.0721,141.07,123.32
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_07.mkv,7.6778,256.53,78.46
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_03.mkv,20.5293,2993.59,23.81
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_05.mkv,12.8128,1107.48,41.70
