The original unique number of found gadgets is: 106878
The unique number of found gadgets when ['--disable-lavf', '--disable-gpac', '--enable-pic', '--disable-asm', '--enable-lto', '--disable-opencl', '--disable-win32thread', '--enable-bashcompletion', '--bit-depth=8', '--chroma-format=400'] is removed: 51706. Or, 51.6215% less
The unique number of found gadgets when ['--disable-avs', '--disable-ffms', '--disable-gpac', '--disable-lsmash', '--enable-gprof', '--enable-strip', '--enable-pic', '--disable-opencl', '--disable-thread', '--disable-bashcompletion', '--system-libx264', '--bit-depth=all', '--chroma-format=420'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-lavf', '--disable-ffms', '--disable-gpac', '--disable-lsmash', '--enable-pic', '--disable-asm', '--enable-lto', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--enable-bashcompletion', '--disable-interlaced', '--system-libx264', '--bit-depth=8', '--chroma-format=444'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-avs', '--disable-gpac', '--disable-lsmash', '--enable-pic', '--enable-lto', '--disable-opencl', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--system-libx264', '--bit-depth=all', '--chroma-format=422'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-ffms', '--disable-gpac', '--enable-gprof', '--enable-pic', '--enable-lto', '--disable-opencl', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--disable-bashcompletion', '--disable-interlaced', '--system-libx264', '--bit-depth=8', '--chroma-format=420'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-avs', '--disable-gpac', '--disable-lsmash', '--enable-pic', '--disable-opencl', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--disable-bashcompletion', '--disable-interlaced', '--system-libx264', '--bit-depth=all', '--chroma-format=422'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-lavf', '--disable-gpac', '--disable-asm', '--enable-lto', '--disable-gpl', '--disable-win32thread', '--enable-bashcompletion', '--disable-interlaced', '--chroma-format=all'] is removed: 87076. Or, 18.5277% less
The unique number of found gadgets when ['--disable-avs', '--disable-swscale', '--disable-lavf', '--disable-ffms', '--enable-gprof', '--enable-strip', '--enable-pic', '--disable-asm', '--enable-lto', '--disable-opencl', '--disable-thread', '--disable-win32thread', '--disable-bashcompletion', '--disable-interlaced', '--bit-depth=8', '--chroma-format=422'] is removed: 48728. Or, 54.4078% less
The unique number of found gadgets when ['--disable-avs', '--disable-ffms', '--enable-strip', '--enable-pic', '--disable-asm', '--enable-lto', '--disable-thread', '--enable-bashcompletion', '--disable-interlaced', '--system-libx264', '--bit-depth=all', '--chroma-format=420'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-swscale', '--disable-lavf', '--disable-ffms', '--disable-gpac', '--enable-strip', '--disable-asm', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400'] is removed: 49625. Or, 53.5686% less
The unique number of found gadgets when ['--disable-ffms', '--disable-gpac', '--enable-gprof', '--enable-strip', '--enable-pic', '--enable-lto', '--disable-opencl', '--disable-gpl', '--disable-bashcompletion', '--disable-interlaced', '--system-libx264', '--bit-depth=10', '--chroma-format=422'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-lavf', '--disable-ffms', '--disable-lsmash', '--enable-strip', '--enable-pic', '--enable-lto', '--disable-gpl', '--disable-bashcompletion', '--disable-interlaced', '--bit-depth=8', '--chroma-format=444'] is removed: 45455. Or, 57.4702% less
The unique number of found gadgets when ['--disable-avs', '--disable-lavf', '--disable-ffms', '--disable-gpac', '--disable-lsmash', '--enable-strip', '--enable-pic', '--enable-lto', '--disable-gpl', '--disable-win32thread', '--disable-interlaced', '--system-libx264', '--bit-depth=all', '--chroma-format=400'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-avs', '--disable-lavf', '--disable-gpac', '--disable-lsmash', '--enable-strip', '--disable-asm', '--enable-lto', '--disable-opencl', '--disable-thread', '--enable-bashcompletion', '--bit-depth=10', '--chroma-format=all'] is removed: 39635. Or, 62.9157% less
The unique number of found gadgets when ['--disable-avs', '--disable-swscale', '--disable-lavf', '--disable-ffms', '--disable-gpac', '--enable-gprof', '--enable-strip', '--enable-pic', '--disable-asm', '--disable-opencl', '--disable-gpl', '--disable-win32thread', '--disable-bashcompletion', '--system-libx264', '--bit-depth=10', '--chroma-format=422'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-avs', '--enable-pic', '--disable-opencl', '--disable-thread', '--enable-bashcompletion', '--system-libx264', '--bit-depth=all', '--chroma-format=400'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-ffms', '--disable-lsmash', '--enable-gprof', '--enable-pic', '--disable-asm', '--enable-lto', '--disable-bashcompletion', '--system-libx264', '--bit-depth=10', '--chroma-format=420'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-avs', '--disable-ffms', '--disable-gpac', '--disable-lsmash', '--enable-pic', '--enable-lto', '--disable-opencl', '--disable-win32thread', '--disable-bashcompletion', '--system-libx264', '--bit-depth=10', '--chroma-format=444'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-ffms', '--disable-gpac', '--disable-lsmash', '--enable-strip', '--enable-pic', '--disable-asm', '--enable-lto', '--disable-opencl', '--disable-bashcompletion', '--bit-depth=10', '--chroma-format=all'] is removed: 40938. Or, 61.6965% less
The unique number of found gadgets when ['--disable-lavf', '--disable-lsmash', '--enable-gprof', '--enable-strip', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--bit-depth=10', '--chroma-format=400'] is removed: 38856. Or, 63.6445% less
The unique number of found gadgets when ['--disable-gpac', '--disable-lsmash', '--disable-asm', '--enable-lto', '--disable-gpl', '--enable-bashcompletion', '--disable-interlaced', '--bit-depth=all', '--chroma-format=420'] is removed: 58808. Or, 44.9765% less
The unique number of found gadgets when ['--disable-avs', '--disable-lavf', '--disable-gpac', '--disable-lsmash', '--enable-pic', '--disable-asm', '--enable-lto', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--disable-bashcompletion', '--bit-depth=8', '--chroma-format=422'] is removed: 36799. Or, 65.5692% less
The unique number of found gadgets when ['--disable-lavf', '--disable-lsmash', '--enable-gprof', '--enable-strip', '--enable-pic', '--enable-lto', '--disable-opencl', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--disable-bashcompletion', '--disable-interlaced', '--system-libx264', '--bit-depth=10', '--chroma-format=422'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-avs', '--disable-lavf', '--disable-ffms', '--disable-gpac', '--disable-lsmash', '--enable-gprof', '--enable-strip', '--disable-thread', '--disable-interlaced', '--bit-depth=10', '--chroma-format=420'] is removed: 38074. Or, 64.3762% less
The unique number of found gadgets when ['--disable-ffms', '--disable-lsmash', '--enable-gprof', '--enable-strip', '--disable-asm', '--enable-lto', '--disable-gpl', '--disable-win32thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=420'] is removed: 54609. Or, 48.9053% less
The unique number of found gadgets when ['--disable-ffms', '--disable-gpac', '--enable-gprof', '--enable-pic', '--disable-asm', '--enable-lto', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--disable-bashcompletion', '--disable-interlaced', '--bit-depth=all'] is removed: 82207. Or, 23.0833% less
The unique number of found gadgets when ['--disable-avs', '--disable-swscale', '--disable-lavf', '--disable-ffms', '--disable-gpac', '--enable-gprof', '--enable-strip', '--enable-pic', '--enable-lto', '--disable-win32thread', '--disable-bashcompletion', '--chroma-format=420'] is removed: 93280. Or, 12.7229% less
The unique number of found gadgets when ['--disable-gpac', '--enable-gprof', '--enable-strip', '--enable-pic', '--disable-asm', '--disable-opencl', '--disable-gpl', '--disable-bashcompletion', '--system-libx264', '--bit-depth=8', '--chroma-format=444'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-avs', '--disable-ffms', '--disable-gpac', '--enable-lto', '--disable-interlaced', '--bit-depth=10', '--chroma-format=420'] is removed: 58215. Or, 45.5314% less
The unique number of found gadgets when ['--disable-ffms', '--disable-gpac', '--disable-lsmash', '--enable-strip', '--enable-pic', '--disable-asm', '--disable-thread', '--disable-win32thread', '--enable-bashcompletion', '--disable-interlaced', '--system-libx264', '--bit-depth=10', '--chroma-format=444'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-lsmash', '--enable-gprof', '--disable-opencl', '--disable-thread', '--disable-interlaced', '--bit-depth=10', '--chroma-format=all'] is removed: 43634. Or, 59.1740% less
The unique number of found gadgets when ['--disable-avs', '--disable-swscale', '--disable-lavf', '--disable-ffms', '--disable-gpac', '--enable-gprof', '--enable-strip', '--enable-pic', '--disable-asm', '--enable-lto', '--disable-thread', '--disable-win32thread', '--enable-bashcompletion', '--system-libx264', '--bit-depth=10', '--chroma-format=all'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-avs', '--disable-ffms', '--enable-gprof', '--enable-strip', '--disable-asm', '--enable-lto', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--disable-interlaced', '--bit-depth=all', '--chroma-format=422'] is removed: 72182. Or, 32.4632% less
The unique number of found gadgets when ['--disable-avs', '--disable-lavf', '--disable-lsmash', '--enable-gprof', '--enable-strip', '--enable-pic', '--disable-asm', '--enable-lto', '--disable-thread', '--disable-win32thread', '--disable-bashcompletion', '--system-libx264', '--bit-depth=8', '--chroma-format=400'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-lsmash', '--disable-opencl', '--disable-thread', '--enable-bashcompletion', '--bit-depth=8', '--chroma-format=all'] is removed: 50626. Or, 52.6320% less
The unique number of found gadgets when ['--disable-lavf', '--disable-ffms', '--enable-pic', '--disable-asm', '--disable-win32thread', '--disable-bashcompletion', '--system-libx264', '--bit-depth=8', '--chroma-format=420'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-ffms', '--disable-asm', '--enable-lto', '--disable-thread', '--disable-win32thread', '--disable-bashcompletion', '--disable-interlaced', '--bit-depth=10', '--chroma-format=400'] is removed: 48950. Or, 54.2001% less
The unique number of found gadgets when ['--disable-lavf', '--disable-ffms', '--enable-gprof', '--enable-strip', '--enable-pic', '--disable-opencl', '--disable-thread', '--disable-bashcompletion', '--system-libx264', '--bit-depth=all', '--chroma-format=420'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-avs', '--disable-swscale', '--disable-lavf', '--disable-ffms', '--disable-lsmash', '--enable-gprof', '--enable-strip', '--enable-pic', '--enable-lto', '--disable-opencl', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--enable-bashcompletion', '--system-libx264', '--bit-depth=8', '--chroma-format=all'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-gpac', '--enable-gprof', '--enable-strip', '--enable-pic', '--enable-lto', '--disable-opencl', '--disable-bashcompletion', '--disable-interlaced', '--bit-depth=8'] is removed: 66159. Or, 38.0986% less
The unique number of found gadgets when ['--disable-gpac', '--disable-lsmash', '--enable-gprof', '--enable-pic', '--disable-asm', '--disable-opencl', '--disable-win32thread', '--disable-bashcompletion', '--disable-interlaced', '--system-libx264', '--bit-depth=10', '--chroma-format=420'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-swscale', '--disable-lavf', '--disable-ffms', '--disable-gpac', '--enable-strip', '--enable-pic', '--disable-asm', '--disable-gpl', '--disable-win32thread', '--enable-bashcompletion', '--bit-depth=all', '--chroma-format=420'] is removed: 77865. Or, 27.1459% less
The unique number of found gadgets when ['--disable-lavf', '--disable-ffms', '--disable-lsmash', '--enable-strip', '--enable-pic', '--enable-lto', '--disable-thread', '--enable-bashcompletion', '--disable-interlaced', '--chroma-format=444'] is removed: 76003. Or, 28.8881% less
The unique number of found gadgets when ['--disable-gpac', '--disable-lsmash', '--enable-strip', '--disable-opencl', '--disable-thread', '--disable-bashcompletion', '--bit-depth=8', '--chroma-format=422'] is removed: 44847. Or, 58.0391% less
The unique number of found gadgets when ['--disable-avs', '--enable-gprof', '--disable-asm', '--disable-opencl', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--disable-bashcompletion', '--chroma-format=420'] is removed: 71318. Or, 33.2716% less
The unique number of found gadgets when ['--disable-avs', '--disable-ffms', '--disable-gpac', '--enable-gprof', '--disable-opencl', '--disable-win32thread', '--enable-bashcompletion', '--bit-depth=10', '--chroma-format=422'] is removed: 57136. Or, 46.5409% less
The unique number of found gadgets when ['--disable-swscale', '--disable-lavf', '--disable-ffms', '--disable-gpac', '--disable-lsmash', '--enable-strip', '--enable-pic', '--disable-asm', '--enable-lto', '--disable-gpl', '--disable-win32thread', '--disable-interlaced', '--system-libx264', '--bit-depth=8', '--chroma-format=all'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-avs', '--disable-lsmash', '--enable-pic', '--disable-opencl', '--enable-bashcompletion', '--disable-interlaced', '--system-libx264', '--chroma-format=all'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-avs', '--disable-lavf', '--disable-ffms', '--enable-gprof', '--enable-pic', '--disable-opencl', '--disable-gpl', '--disable-bashcompletion', '--bit-depth=all', '--chroma-format=400'] is removed: 90556. Or, 15.2716% less
The unique number of found gadgets when ['--disable-avs', '--disable-ffms', '--disable-lsmash', '--enable-pic', '--enable-lto', '--disable-gpl', '--disable-win32thread', '--disable-bashcompletion', '--system-libx264', '--bit-depth=all', '--chroma-format=444'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-avs', '--disable-swscale', '--disable-lavf', '--disable-ffms', '--enable-strip', '--enable-lto', '--disable-opencl', '--disable-thread', '--enable-bashcompletion', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all'] is removed: 102598. Or, 4.0046% less
The unique number of found gadgets when ['--disable-avs', '--disable-lavf', '--disable-ffms', '--disable-gpac', '--disable-lsmash', '--disable-asm', '--enable-lto', '--disable-opencl', '--disable-thread', '--disable-win32thread', '--disable-bashcompletion', '--bit-depth=10', '--chroma-format=444'] is removed: 33697. Or, 68.4715% less
The unique number of found gadgets when ['--disable-avs', '--disable-swscale', '--disable-lavf', '--disable-ffms', '--disable-gpac', '--disable-lsmash', '--enable-gprof', '--enable-strip', '--enable-pic', '--disable-asm', '--disable-opencl', '--disable-bashcompletion', '--system-libx264', '--bit-depth=8', '--chroma-format=420'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-swscale', '--disable-lavf', '--disable-ffms', '--disable-lsmash', '--enable-gprof', '--enable-strip', '--enable-pic', '--disable-asm', '--enable-lto', '--disable-opencl', '--enable-bashcompletion', '--system-libx264', '--bit-depth=8', '--chroma-format=422'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-ffms', '--enable-gprof', '--enable-pic', '--enable-lto', '--disable-win32thread', '--disable-bashcompletion', '--disable-interlaced', '--system-libx264', '--bit-depth=8', '--chroma-format=444'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-ffms', '--disable-gpac', '--enable-strip', '--enable-pic', '--disable-asm', '--enable-lto', '--disable-gpl', '--disable-bashcompletion', '--system-libx264', '--bit-depth=all', '--chroma-format=422'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-avs', '--disable-lsmash', '--enable-gprof', '--enable-pic', '--enable-lto', '--disable-opencl', '--disable-gpl', '--disable-thread', '--disable-interlaced', '--system-libx264', '--bit-depth=8', '--chroma-format=400'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-swscale', '--disable-lavf', '--disable-ffms', '--disable-gpac', '--disable-lsmash', '--enable-gprof', '--enable-pic', '--disable-asm', '--disable-opencl', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--chroma-format=all'] is removed: 63718. Or, 40.3825% less
The unique number of found gadgets when ['--disable-avs', '--disable-ffms', '--disable-lsmash', '--enable-strip', '--disable-opencl', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--disable-bashcompletion', '--bit-depth=all', '--chroma-format=444'] is removed: 77504. Or, 27.4837% less
The unique number of found gadgets when ['--disable-avs', '--disable-swscale', '--disable-lavf', '--disable-ffms', '--disable-gpac', '--disable-lsmash', '--enable-lto', '--disable-opencl', '--disable-gpl', '--disable-win32thread', '--disable-bashcompletion', '--disable-interlaced', '--bit-depth=all', '--chroma-format=all'] is removed: 85596. Or, 19.9124% less
The unique number of found gadgets when ['--disable-avs', '--disable-ffms', '--disable-lsmash', '--enable-strip', '--enable-pic', '--disable-asm', '--enable-lto', '--disable-opencl', '--disable-gpl', '--disable-thread', '--disable-bashcompletion', '--disable-interlaced', '--bit-depth=8', '--chroma-format=all'] is removed: 39103. Or, 63.4134% less
The unique number of found gadgets when ['--disable-ffms', '--disable-gpac', '--disable-lsmash', '--enable-strip', '--enable-pic', '--disable-asm', '--disable-opencl', '--disable-thread', '--disable-win32thread', '--bit-depth=all', '--chroma-format=422'] is removed: 58495. Or, 45.2694% less
The unique number of found gadgets when ['--disable-avs', '--disable-swscale', '--disable-lavf', '--disable-ffms', '--enable-gprof', '--enable-strip', '--enable-pic', '--disable-asm', '--disable-thread', '--enable-bashcompletion', '--disable-interlaced', '--system-libx264', '--bit-depth=all', '--chroma-format=420'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-avs', '--disable-lavf', '--enable-gprof', '--enable-strip', '--enable-pic', '--disable-asm', '--enable-lto', '--disable-opencl', '--disable-win32thread', '--disable-interlaced', '--system-libx264', '--bit-depth=10', '--chroma-format=422'] is removed: 106878. Or, 0.0000%
The unique number of found gadgets when ['--disable-lavf', '--disable-gpac', '--disable-lsmash', '--enable-pic', '--disable-asm', '--enable-lto', '--disable-opencl', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--enable-bashcompletion', '--bit-depth=10', '--chroma-format=400'] is removed: 33399. Or, 68.7504% less
The unique number of found gadgets when ['--disable-lavf', '--disable-gpac', '--enable-strip', '--enable-pic', '--disable-asm', '--enable-lto', '--disable-opencl', '--disable-gpl', '--disable-interlaced', '--bit-depth=8', '--chroma-format=400'] is removed: 50286. Or, 52.9501% less
The unique number of found gadgets when ['--disable-avs', '--disable-lavf', '--disable-gpac', '--enable-strip', '--enable-pic', '--enable-lto', '--disable-gpl', '--disable-thread', '--disable-win32thread', '--disable-bashcompletion', '--bit-depth=8', '--chroma-format=444'] is removed: 64767. Or, 39.4010% less
