System,Option,FromFile,Preset,Video,EncodingTime,EncodingBitrate,FPS
baseline,BASELINE,nofile,placebo,measures/in/original_07.mkv,38.7980,354.53,14.90
baseline,BASELINE,nofile,ultrafast,measures/in/original_03.mkv,0.3085,3920.98,2213.37
baseline,BASELINE,nofile,superfast,measures/in/original_03.mkv,0.6227,2279.32,958.10
baseline,BASELINE,nofile,veryfast,measures/in/original_03.mkv,1.0834,2410.79,495.26
baseline,BASELINE,nofile,faster,measures/in/original_03.mkv,1.6636,2465.54,321.57
baseline,BASELINE,nofile,fast,measures/in/original_03.mkv,2.1882,2478.86,230.42
baseline,BASELINE,nofile,medium,measures/in/original_03.mkv,2.7455,2460.31,180.14
baseline,BASELINE,nofile,slow,measures/in/original_03.mkv,5.0223,2454.72,99.45
baseline,BASELINE,nofile,slower,measures/in/original_03.mkv,9.9724,2445.12,47.95
baseline,BASELINE,nofile,veryslow,measures/in/original_03.mkv,20.9106,2323.47,23.67
baseline,BASELINE,nofile,placebo,measures/in/original_03.mkv,59.4203,2326.55,7.93
baseline,BASELINE,nofile,ultrafast,measures/in/original_05.mkv,0.3314,2217.21,2438.67
baseline,BASELINE,nofile,superfast,measures/in/original_05.mkv,0.5648,1452.48,1047.72
baseline,BASELINE,nofile,veryfast,measures/in/original_05.mkv,1.0195,1178.82,553.29
baseline,BASELINE,nofile,faster,measures/in/original_05.mkv,1.3808,1221.03,393.72
baseline,BASELINE,nofile,fast,measures/in/original_05.mkv,1.8473,1239.66,285.79
baseline,BASELINE,nofile,medium,measures/in/original_05.mkv,2.3379,1197.77,227.68
baseline,BASELINE,nofile,slow,measures/in/original_05.mkv,3.4633,1186.29,151.86
baseline,BASELINE,nofile,slower,measures/in/original_05.mkv,6.5516,1170.67,74.99
baseline,BASELINE,nofile,veryslow,measures/in/original_05.mkv,12.8603,1123.99,40.79
baseline,BASELINE,nofile,placebo,measures/in/original_05.mkv,39.5883,1131.56,12.76
baseline,BASELINE,nofile,ultrafast,measures/in/original_02.mkv,0.2748,698.97,3196.88
baseline,BASELINE,nofile,superfast,measures/in/original_02.mkv,0.4503,511.41,1768.70
baseline,BASELINE,nofile,veryfast,measures/in/original_02.mkv,0.6742,262.90,1075.52
baseline,BASELINE,nofile,faster,measures/in/original_02.mkv,0.9759,309.50,697.84
baseline,BASELINE,nofile,fast,measures/in/original_02.mkv,1.3255,347.19,502.47
baseline,BASELINE,nofile,medium,measures/in/original_02.mkv,1.6237,318.83,396.45
baseline,BASELINE,nofile,slow,measures/in/original_02.mkv,2.2511,302.13,285.73
baseline,BASELINE,nofile,slower,measures/in/original_02.mkv,3.8399,307.46,164.22
baseline,BASELINE,nofile,veryslow,measures/in/original_02.mkv,7.3006,274.33,80.04
baseline,BASELINE,nofile,placebo,measures/in/original_02.mkv,24.0993,282.93,26.42
baseline,BASELINE,nofile,ultrafast,measures/in/original_06.mkv,0.1268,416.18,2532.50
baseline,BASELINE,nofile,superfast,measures/in/original_06.mkv,0.1438,140.00,1761.60
baseline,BASELINE,nofile,veryfast,measures/in/original_06.mkv,0.1622,50.17,1555.29
baseline,BASELINE,nofile,faster,measures/in/original_06.mkv,0.1938,71.18,1091.23
baseline,BASELINE,nofile,fast,measures/in/original_06.mkv,0.2278,80.21,816.84
baseline,BASELINE,nofile,medium,measures/in/original_06.mkv,0.2687,86.74,591.51
baseline,BASELINE,nofile,slow,measures/in/original_06.mkv,0.3801,87.63,409.56
baseline,BASELINE,nofile,slower,measures/in/original_06.mkv,0.4830,81.69,314.52
baseline,BASELINE,nofile,veryslow,measures/in/original_06.mkv,0.8205,69.89,160.88
baseline,BASELINE,nofile,placebo,measures/in/original_06.mkv,3.0335,71.20,40.05
baseline,BASELINE,nofile,ultrafast,measures/in/original_08.mkv,0.3847,3016.81,1595.49
baseline,BASELINE,nofile,superfast,measures/in/original_08.mkv,0.7713,1825.88,814.24
baseline,BASELINE,nofile,veryfast,measures/in/original_08.mkv,1.1723,1613.72,483.22
baseline,BASELINE,nofile,faster,measures/in/original_08.mkv,1.6287,1686.97,335.61
baseline,BASELINE,nofile,fast,measures/in/original_08.mkv,2.3229,1585.01,231.50
baseline,BASELINE,nofile,medium,measures/in/original_08.mkv,2.8214,1574.94,187.96
baseline,BASELINE,nofile,slow,measures/in/original_08.mkv,4.5608,1535.36,113.89
baseline,BASELINE,nofile,slower,measures/in/original_08.mkv,8.9523,1564.86,57.53
baseline,BASELINE,nofile,veryslow,measures/in/original_08.mkv,16.9763,1535.08,29.67
baseline,BASELINE,nofile,placebo,measures/in/original_08.mkv,74.3632,1485.87,6.64
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_01.mkv,0.2299,1879.26,1325.07
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_04.mkv,0.2939,1113.00,2461.06
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_07.mkv,0.3326,1139.78,2602.60
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_03.mkv,0.3783,3920.98,2053.32
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_05.mkv,0.3174,2217.21,2240.40
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_02.mkv,0.2693,698.97,3334.54
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_06.mkv,0.1241,416.18,2340.18
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_08.mkv,0.3944,3016.81,1742.49
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_01.mkv,0.5682,1000.18,450.81
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_04.mkv,0.4183,157.25,1535.25
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_07.mkv,0.6194,261.15,1200.56
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_03.mkv,0.9111,3030.37,582.24
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_05.mkv,0.8372,1154.41,647.40
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_02.mkv,0.5160,142.70,1389.40
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_06.mkv,0.1524,44.67,1452.70
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_08.mkv,0.9221,1716.46,585.53
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_01.mkv,0.2582,1879.26,1289.38
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_04.mkv,0.2860,1113.00,2503.52
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_07.mkv,0.3885,1139.78,2538.02
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_03.mkv,0.3136,3920.98,2105.48
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_05.mkv,0.3033,2217.21,2280.56
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_02.mkv,0.2604,698.97,3350.55
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_06.mkv,0.1211,416.18,2372.34
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_08.mkv,0.3827,3016.81,1863.81
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_01.mkv,0.4324,1882.26,618.12
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_04.mkv,0.3543,577.76,1912.11
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_07.mkv,0.4663,664.53,1591.80
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_03.mkv,0.5593,2279.32,1013.62
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_05.mkv,0.5358,1452.48,1106.94
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_02.mkv,0.3936,511.41,1849.32
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_06.mkv,0.1437,140.00,1673.85
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_08.mkv,0.6496,1825.88,915.05
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_01.mkv,1.2178,1021.28,171.54
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_04.mkv,0.9110,157.49,617.01
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_07.mkv,1.4186,271.20,452.54
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_03.mkv,2.7980,3056.34,180.54
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_05.mkv,2.1746,1158.20,247.61
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_02.mkv,1.1486,167.45,573.44
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_06.mkv,0.2622,50.85,696.68
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_08.mkv,2.5796,1567.52,204.18
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_01.mkv,4.6860,699.82,39.92
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_04.mkv,3.9700,141.07,123.49
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_07.mkv,8.1715,256.53,83.00
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_03.mkv,19.7954,2993.59,23.65
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_05.mkv,12.4978,1107.48,39.45
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_02.mkv,6.0918,157.07,103.36
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_06.mkv,0.8230,47.38,163.94
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_08.mkv,16.9899,1591.20,31.44
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_01.mkv,0.4597,1882.26,568.79
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_04.mkv,0.3856,577.76,1786.51
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_07.mkv,0.4603,664.53,1561.52
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_03.mkv,0.5422,2279.32,1035.03
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_05.mkv,0.5357,1452.48,1075.24
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_02.mkv,0.4209,511.41,1856.67
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_06.mkv,0.1460,140.00,1832.40
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_08.mkv,0.6617,1825.88,860.39
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_01.mkv,0.7373,1185.49,323.17
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_04.mkv,0.4574,215.62,1383.10
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_07.mkv,0.6739,323.88,1047.78
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_03.mkv,1.0477,2410.79,496.94
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_05.mkv,1.0013,1178.82,551.80
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_02.mkv,0.6385,262.90,1130.54
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_06.mkv,0.1574,50.17,1490.61
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_08.mkv,1.0697,1613.72,503.10
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_01.mkv,0.9249,1195.93,253.64
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_04.mkv,0.6355,257.18,893.42
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_07.mkv,0.9788,357.80,696.69
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_03.mkv,1.5844,2465.54,318.44
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_05.mkv,1.3890,1221.03,390.87
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_02.mkv,0.9427,309.50,719.20
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_06.mkv,0.2084,71.18,1058.18
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_08.mkv,1.5081,1686.97,356.65
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_01.mkv,1.3892,1178.70,175.77
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_04.mkv,0.8417,285.09,679.62
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_07.mkv,1.2926,381.23,498.86
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_03.mkv,2.2292,2478.86,218.21
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_05.mkv,1.9081,1239.66,279.54
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_02.mkv,1.3097,347.19,503.14
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_06.mkv,0.2524,80.21,771.11
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_08.mkv,2.2607,1585.01,231.76
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_01.mkv,1.6443,1179.18,135.78
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_04.mkv,1.1753,292.54,494.00
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_07.mkv,1.5532,373.51,413.04
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_03.mkv,2.8059,2460.31,172.56
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_05.mkv,2.3539,1197.77,223.66
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_02.mkv,1.5578,318.83,401.89
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_06.mkv,0.3011,86.74,613.33
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_08.mkv,2.8654,1574.94,192.49
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_01.mkv,2.8500,1195.73,73.81
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_04.mkv,1.6283,294.94,327.85
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_07.mkv,2.1842,369.05,287.64
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_03.mkv,5.2353,2454.72,96.21
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_05.mkv,3.3674,1186.29,154.96
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_02.mkv,2.0769,302.13,303.47
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_06.mkv,0.3819,87.63,399.08
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_08.mkv,4.6271,1535.36,107.80
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_01.mkv,3.9898,577.72,61.52
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_04.mkv,2.4185,292.84,213.56
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_07.mkv,3.8940,364.79,161.38
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_03.mkv,9.9819,2445.12,45.51
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_05.mkv,6.4907,1170.67,79.77
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_02.mkv,3.7114,307.46,169.04
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_06.mkv,0.5009,81.69,291.40
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_08.mkv,9.2571,1564.86,53.92
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_01.mkv,7.0227,796.79,29.89
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_04.mkv,4.5912,275.76,91.78
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_07.mkv,7.9418,344.72,75.46
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_03.mkv,20.2787,2323.47,23.38
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_05.mkv,13.2587,1123.99,36.76
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_02.mkv,6.8729,274.33,84.26
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_06.mkv,0.8667,69.89,158.45
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_08.mkv,16.8075,1535.08,29.63
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_01.mkv,20.9292,356.13,9.94
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_04.mkv,21.6409,285.72,22.66
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_07.mkv,41.3226,354.53,15.16
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_03.mkv,60.3334,2326.55,8.08
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_05.mkv,39.3609,1131.56,12.01
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_02.mkv,22.6409,282.93,25.61
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_06.mkv,3.0087,71.20,40.84
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_08.mkv,74.1092,1485.87,6.69
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_01.mkv,0.5603,1000.18,445.74
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_04.mkv,0.4228,157.25,1448.00
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_07.mkv,0.6396,261.15,1115.06
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_03.mkv,1.0163,3030.37,520.46
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_05.mkv,0.9438,1154.41,603.37
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_02.mkv,0.5585,142.70,1271.54
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_06.mkv,0.1580,44.67,1513.28
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_08.mkv,1.0017,1716.46,539.99
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_01.mkv,0.7651,1021.50,313.93
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_04.mkv,0.6039,154.18,997.85
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_07.mkv,0.9055,265.77,738.61
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_03.mkv,1.5995,3063.35,310.48
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_05.mkv,1.3236,1172.60,405.20
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_02.mkv,0.8252,167.59,840.45
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_06.mkv,0.2085,48.59,742.66
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_08.mkv,1.4786,1776.02,363.10
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_01.mkv,1.0370,1020.28,223.17
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_04.mkv,0.7220,154.10,818.27
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_07.mkv,1.1875,272.89,556.14
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_03.mkv,2.2035,3067.71,225.68
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_05.mkv,1.7776,1198.20,292.13
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_02.mkv,1.0402,178.76,643.34
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_06.mkv,0.2319,49.53,927.97
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_08.mkv,2.1483,1583.74,247.47
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_01.mkv,1.3210,1021.28,174.95
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_04.mkv,0.9429,157.49,595.63
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_07.mkv,1.4321,271.20,453.49
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_03.mkv,2.9546,3056.34,170.36
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_05.mkv,2.2953,1158.20,230.77
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_02.mkv,1.2310,167.45,563.47
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_06.mkv,0.2614,50.85,704.79
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_08.mkv,2.5040,1567.52,206.40
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_01.mkv,2.4386,1039.81,89.07
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_04.mkv,1.3413,152.03,398.77
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_07.mkv,1.9241,266.19,323.11
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_03.mkv,5.5054,3030.61,90.99
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_05.mkv,3.3442,1142.44,152.08
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_02.mkv,1.5754,158.55,409.25
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_06.mkv,0.3745,49.33,423.98
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_08.mkv,4.5427,1514.22,121.68
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_01.mkv,2.9527,396.18,73.75
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_04.mkv,2.1365,147.24,245.96
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_07.mkv,3.3967,264.25,177.64
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_03.mkv,11.1226,3014.67,43.42
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_05.mkv,6.9999,1128.34,85.67
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_02.mkv,2.6377,160.13,234.39
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_06.mkv,0.4539,48.86,326.97
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_08.mkv,8.4418,1571.40,60.02
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_01.mkv,5.6949,699.82,35.67
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_04.mkv,3.8834,141.07,130.30
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_07.mkv,7.3495,256.53,76.74
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_03.mkv,21.5543,2993.59,22.44
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_05.mkv,12.5240,1107.48,38.75
