System,Option,FromFile,Preset,Video,EncodingTime,EncodingBitrate,FPS
baseline,BASELINE,nofile,slow,measures/in/original_05.mkv,3.3839,1186.29,156.08
baseline,BASELINE,nofile,slower,measures/in/original_05.mkv,6.2676,1170.67,83.59
baseline,BASELINE,nofile,veryslow,measures/in/original_05.mkv,13.2489,1123.99,40.56
baseline,BASELINE,nofile,placebo,measures/in/original_05.mkv,39.4027,1131.56,12.43
baseline,BASELINE,nofile,ultrafast,measures/in/original_02.mkv,0.2597,698.97,3091.76
baseline,BASELINE,nofile,superfast,measures/in/original_02.mkv,0.4355,511.41,1787.59
baseline,BASELINE,nofile,veryfast,measures/in/original_02.mkv,0.6106,262.90,1145.32
baseline,BASELINE,nofile,faster,measures/in/original_02.mkv,0.9059,309.50,740.00
baseline,BASELINE,nofile,fast,measures/in/original_02.mkv,1.2607,347.19,525.79
baseline,BASELINE,nofile,medium,measures/in/original_02.mkv,1.5167,318.83,430.66
baseline,BASELINE,nofile,slow,measures/in/original_02.mkv,2.1486,302.13,283.79
baseline,BASELINE,nofile,slower,measures/in/original_02.mkv,3.7242,307.46,169.04
baseline,BASELINE,nofile,veryslow,measures/in/original_02.mkv,7.1194,274.33,83.00
baseline,BASELINE,nofile,placebo,measures/in/original_02.mkv,23.1804,282.93,26.99
baseline,BASELINE,nofile,ultrafast,measures/in/original_06.mkv,0.1339,416.18,2160.37
baseline,BASELINE,nofile,superfast,measures/in/original_06.mkv,0.1425,140.00,1818.48
baseline,BASELINE,nofile,veryfast,measures/in/original_06.mkv,0.1555,50.17,1639.01
baseline,BASELINE,nofile,faster,measures/in/original_06.mkv,0.1882,71.18,1070.67
baseline,BASELINE,nofile,fast,measures/in/original_06.mkv,0.2298,80.21,807.50
baseline,BASELINE,nofile,medium,measures/in/original_06.mkv,0.2690,86.74,597.09
baseline,BASELINE,nofile,slow,measures/in/original_06.mkv,0.3659,87.63,424.06
baseline,BASELINE,nofile,slower,measures/in/original_06.mkv,0.4941,81.69,314.29
baseline,BASELINE,nofile,veryslow,measures/in/original_06.mkv,0.8235,69.89,161.31
baseline,BASELINE,nofile,placebo,measures/in/original_06.mkv,3.0629,71.20,39.22
baseline,BASELINE,nofile,ultrafast,measures/in/original_08.mkv,0.3937,3016.81,1663.62
baseline,BASELINE,nofile,superfast,measures/in/original_08.mkv,0.7363,1825.88,859.54
baseline,BASELINE,nofile,veryfast,measures/in/original_08.mkv,1.1054,1613.72,505.93
baseline,BASELINE,nofile,faster,measures/in/original_08.mkv,1.5412,1686.97,350.74
baseline,BASELINE,nofile,fast,measures/in/original_08.mkv,2.3008,1585.01,237.91
baseline,BASELINE,nofile,medium,measures/in/original_08.mkv,2.7300,1574.94,192.30
baseline,BASELINE,nofile,slow,measures/in/original_08.mkv,4.4843,1535.36,114.50
baseline,BASELINE,nofile,slower,measures/in/original_08.mkv,8.7515,1564.86,59.32
baseline,BASELINE,nofile,veryslow,measures/in/original_08.mkv,16.9542,1535.08,30.02
baseline,BASELINE,nofile,placebo,measures/in/original_08.mkv,73.1800,1485.87,6.83
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_01.mkv,0.2526,1879.26,1326.40
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_04.mkv,0.2957,1113.00,2659.84
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_07.mkv,0.3257,1139.78,2558.65
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_03.mkv,0.3208,3920.98,2117.00
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_05.mkv,0.3027,2217.21,2514.26
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_02.mkv,0.2616,698.97,3440.80
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_06.mkv,0.1305,416.18,2198.00
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_08.mkv,0.3596,3016.81,1889.00
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_01.mkv,0.5878,1000.18,461.02
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_04.mkv,0.4217,157.25,1493.13
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_07.mkv,0.6027,261.15,1161.76
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_03.mkv,1.0255,3030.37,517.04
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_05.mkv,0.9333,1154.41,604.62
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_02.mkv,0.5538,142.70,1322.42
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_06.mkv,0.1546,44.67,1596.13
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_08.mkv,0.9817,1716.46,554.19
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_01.mkv,0.2490,1879.26,1233.72
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_04.mkv,0.2985,1113.00,2493.92
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_07.mkv,0.2998,1139.78,2706.35
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_03.mkv,0.3103,3920.98,2225.82
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_05.mkv,0.3082,2217.21,2228.25
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_02.mkv,0.2480,698.97,3361.87
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_06.mkv,0.1321,416.18,2253.35
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_08.mkv,0.3578,3016.81,1795.18
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_01.mkv,0.4338,1882.26,631.87
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_04.mkv,0.3590,577.76,1856.00
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_07.mkv,0.4608,664.53,1613.74
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_03.mkv,0.5464,2279.32,1042.25
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_05.mkv,0.5345,1452.48,1118.30
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_02.mkv,0.4056,511.41,1933.68
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_06.mkv,0.1491,140.00,1728.83
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_08.mkv,0.6192,1825.88,911.86
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_01.mkv,1.1112,1021.28,208.03
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_04.mkv,0.7950,157.49,619.38
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_07.mkv,1.3807,271.20,476.14
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_03.mkv,2.7842,3056.34,179.72
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_05.mkv,2.1598,1158.20,243.54
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_02.mkv,1.1602,167.45,567.98
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_06.mkv,0.2611,50.85,690.60
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_08.mkv,2.5122,1567.52,208.41
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_01.mkv,4.6151,699.82,39.36
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_04.mkv,4.1022,141.07,126.41
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_07.mkv,7.1495,256.53,84.88
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_03.mkv,21.5592,2993.59,23.02
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_05.mkv,12.7470,1107.48,41.82
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_02.mkv,5.7689,157.07,113.67
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_06.mkv,0.7596,47.38,177.82
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_08.mkv,16.3355,1591.20,31.65
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_01.mkv,0.4670,1882.26,497.55
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_04.mkv,0.3727,577.76,1716.16
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_07.mkv,0.5044,664.53,1605.89
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_03.mkv,0.5888,2279.32,959.37
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_05.mkv,0.5716,1452.48,1052.60
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_02.mkv,0.4226,511.41,1828.11
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_06.mkv,0.1430,140.00,1631.01
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_08.mkv,0.6538,1825.88,858.50
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_01.mkv,0.7402,1185.49,322.92
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_04.mkv,0.4511,215.62,1424.54
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_07.mkv,0.6719,323.88,1031.55
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_03.mkv,1.0564,2410.79,500.17
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_05.mkv,0.9872,1178.82,558.68
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_02.mkv,0.6208,262.90,1142.91
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_06.mkv,0.1558,50.17,1551.73
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_08.mkv,1.0626,1613.72,512.02
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_01.mkv,0.9262,1195.93,251.33
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_04.mkv,0.6426,257.18,906.06
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_07.mkv,0.9696,357.80,685.95
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_03.mkv,1.5684,2465.54,323.61
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_05.mkv,1.3439,1221.03,404.85
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_02.mkv,0.9008,309.50,746.33
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_06.mkv,0.2029,71.18,1068.29
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_08.mkv,1.4964,1686.97,359.22
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_01.mkv,1.4378,1178.70,174.62
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_04.mkv,0.8244,285.09,692.64
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_07.mkv,1.2743,381.23,511.24
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_03.mkv,2.1899,2478.86,231.76
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_05.mkv,1.7822,1239.66,296.82
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_02.mkv,1.2514,347.19,521.64
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_06.mkv,0.2438,80.21,801.02
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_08.mkv,2.2860,1585.01,230.71
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_01.mkv,1.6720,1179.18,135.62
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_04.mkv,1.0896,292.54,506.95
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_07.mkv,1.5236,373.51,417.57
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_03.mkv,2.8594,2460.31,174.15
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_05.mkv,2.3032,1197.77,227.98
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_02.mkv,1.5477,318.83,407.75
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_06.mkv,0.2876,86.74,631.88
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_08.mkv,2.7436,1574.94,194.15
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_01.mkv,2.8520,1195.73,72.80
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_04.mkv,1.7043,294.94,310.16
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_07.mkv,2.2967,369.05,277.06
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_03.mkv,5.1428,2454.72,92.75
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_05.mkv,3.4889,1186.29,149.35
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_02.mkv,2.1606,302.13,287.49
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_06.mkv,0.3873,87.63,401.62
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_08.mkv,4.5205,1535.36,115.04
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_01.mkv,3.7332,577.72,55.56
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_04.mkv,2.6362,292.84,215.40
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_07.mkv,3.9095,364.79,154.70
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_03.mkv,10.7261,2445.12,47.05
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_05.mkv,6.1814,1170.67,82.26
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_02.mkv,3.5194,307.46,177.45
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_06.mkv,0.4750,81.69,319.50
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_08.mkv,8.5063,1564.86,58.08
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_01.mkv,7.0455,796.79,29.11
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_04.mkv,4.9605,275.76,112.20
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_07.mkv,8.7544,344.72,71.70
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_03.mkv,20.4204,2323.47,22.68
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_05.mkv,13.0615,1123.99,41.27
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_02.mkv,6.9074,274.33,84.43
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_06.mkv,0.8413,69.89,155.38
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_08.mkv,17.5576,1535.08,29.88
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_01.mkv,20.6157,356.13,10.26
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_04.mkv,21.2574,285.72,22.96
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_07.mkv,39.9636,354.53,14.98
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_03.mkv,59.9191,2326.55,8.14
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_05.mkv,40.4373,1131.56,12.38
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_02.mkv,22.1491,282.93,25.82
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_06.mkv,2.9747,71.20,41.68
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_08.mkv,72.6216,1485.87,6.70
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_01.mkv,0.5619,1000.18,364.21
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_04.mkv,0.5158,157.25,1239.67
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_07.mkv,0.6715,261.15,1108.56
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_03.mkv,1.0237,3030.37,523.60
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_05.mkv,0.9285,1154.41,604.05
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_02.mkv,0.5531,142.70,1179.03
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_06.mkv,0.1603,44.67,1466.45
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_08.mkv,0.9705,1716.46,544.90
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_01.mkv,0.7493,1021.50,318.66
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_04.mkv,0.6050,154.18,994.29
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_07.mkv,0.9013,265.77,746.99
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_03.mkv,1.5998,3063.35,310.75
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_05.mkv,1.3358,1172.60,408.98
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_02.mkv,0.8078,167.59,857.13
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_06.mkv,0.2054,48.59,1027.01
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_08.mkv,1.4441,1776.02,366.77
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_01.mkv,1.0212,1020.28,227.54
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_04.mkv,0.6995,154.10,847.56
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_07.mkv,1.1634,272.89,566.19
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_03.mkv,2.1984,3067.71,217.95
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_05.mkv,1.7665,1198.20,295.36
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_02.mkv,1.0260,178.76,652.50
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_06.mkv,0.2252,49.53,924.83
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_08.mkv,2.1679,1583.74,244.32
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_01.mkv,1.3502,1021.28,168.00
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_04.mkv,0.9753,157.49,578.29
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_07.mkv,1.4624,271.20,445.00
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_03.mkv,2.9076,3056.34,173.48
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_05.mkv,2.2522,1158.20,234.63
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_02.mkv,1.2045,167.45,543.34
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_06.mkv,0.2694,50.85,677.38
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_08.mkv,2.6065,1567.52,200.91
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_01.mkv,2.5583,1039.81,86.05
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_04.mkv,1.3588,152.03,398.22
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_07.mkv,1.9135,266.19,335.81
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_03.mkv,5.1761,3030.61,95.56
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_05.mkv,3.2761,1142.44,156.76
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_02.mkv,1.5352,158.55,423.48
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_06.mkv,0.3559,49.33,440.32
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_08.mkv,4.3600,1514.22,114.23
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_01.mkv,3.0735,396.18,70.14
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_04.mkv,2.2804,147.24,218.00
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_07.mkv,3.7687,264.25,166.04
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_03.mkv,10.1998,3014.67,46.81
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_05.mkv,6.2761,1128.34,83.10
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_02.mkv,2.6976,160.13,227.46
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_06.mkv,0.4636,48.86,311.39
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_08.mkv,9.0310,1571.40,54.84
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_01.mkv,5.3655,699.82,36.93
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_04.mkv,4.1773,141.07,116.98
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_07.mkv,7.7330,256.53,75.66
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_03.mkv,20.0699,2993.59,22.34
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_05.mkv,11.9286,1107.48,38.93
