System,Option,FromFile,Preset,Video,EncodingTime,EncodingBitrate,FPS
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_01.mkv,0.5688,1000.18,455.21
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_04.mkv,0.4145,157.25,1523.66
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_07.mkv,0.5798,261.15,1212.71
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/copy_01.mkv,0.6552,929.04,389.04
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_03.mkv,0.9817,3030.37,517.66
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_05.mkv,0.9931,1154.41,603.51
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_02.mkv,0.5574,142.70,1313.72
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/o1.mkv,0.6644,994.16,378.50
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_06.mkv,0.1623,44.67,1565.76
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_08.mkv,0.9898,1716.46,541.71
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_01.mkv,0.2515,1879.26,1392.33
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_04.mkv,0.2880,1113.00,2469.18
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_07.mkv,0.3061,1139.78,2630.60
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/copy_01.mkv,0.4901,1739.17,560.23
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_03.mkv,0.3108,3920.98,2155.02
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_05.mkv,0.2949,2217.21,2353.58
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_02.mkv,0.2650,698.97,3441.20
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/o1.mkv,0.4462,1746.47,615.08
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_06.mkv,0.1278,416.18,2144.04
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_08.mkv,0.3825,3016.81,1775.30
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_01.mkv,0.4180,1882.26,639.59
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_04.mkv,0.3570,577.76,1824.73
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_07.mkv,0.4529,664.53,1417.85
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/copy_01.mkv,0.5884,1612.90,418.27
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_03.mkv,0.5865,2279.32,935.25
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_05.mkv,0.5778,1452.48,1037.38
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_02.mkv,0.4279,511.41,1779.10
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/o1.mkv,0.5642,1393.69,456.92
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_06.mkv,0.1447,140.00,1890.42
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_08.mkv,0.6588,1825.88,839.83
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_01.mkv,1.1105,1021.28,186.67
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_04.mkv,0.9146,157.49,619.49
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_07.mkv,1.3808,271.20,456.83
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/copy_01.mkv,1.5887,930.33,165.63
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_03.mkv,2.7639,3056.34,182.85
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_05.mkv,2.2187,1158.20,237.72
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_02.mkv,1.1923,167.45,550.77
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/o1.mkv,1.3205,998.45,176.01
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_06.mkv,0.2578,50.85,702.00
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_08.mkv,2.5004,1567.52,203.46
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_01.mkv,5.1851,699.82,40.65
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_04.mkv,4.0852,141.07,133.82
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_07.mkv,7.3492,256.53,83.40
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/copy_01.mkv,5.7234,658.50,35.18
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_03.mkv,20.0283,2993.59,22.09
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_05.mkv,12.0845,1107.48,42.33
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_02.mkv,5.7669,157.07,113.90
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/o1.mkv,5.2872,711.06,38.82
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_06.mkv,0.7905,47.38,166.78
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_08.mkv,16.8544,1591.20,30.44
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_01.mkv,0.4484,1882.26,577.33
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_04.mkv,0.3814,577.76,1896.91
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_07.mkv,0.4878,664.53,1623.24
specialized,['CABAC_NO'],cabacno,superfast,measures/in/copy_01.mkv,0.6009,1612.90,423.56
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_03.mkv,0.5889,2279.32,950.81
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_05.mkv,0.5814,1452.48,1055.59
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_02.mkv,0.4304,511.41,1833.44
specialized,['CABAC_NO'],cabacno,superfast,measures/in/o1.mkv,0.5535,1393.69,460.43
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_06.mkv,0.1467,140.00,1756.03
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_08.mkv,0.6493,1825.88,861.60
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_01.mkv,0.7423,1185.49,322.90
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_04.mkv,0.4530,215.62,1426.41
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_07.mkv,0.6719,323.88,1038.55
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/copy_01.mkv,0.8058,1145.05,292.49
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_03.mkv,1.0741,2410.79,497.63
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_05.mkv,0.9946,1178.82,553.03
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_02.mkv,0.6309,262.90,1127.55
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/o1.mkv,0.8103,1052.52,301.85
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_06.mkv,0.1602,50.17,1564.21
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_08.mkv,1.1055,1613.72,490.99
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_01.mkv,0.9430,1195.93,251.24
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_04.mkv,0.6510,257.18,918.01
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_07.mkv,0.9706,357.80,693.86
specialized,['CABAC_NO'],cabacno,faster,measures/in/copy_01.mkv,1.0040,1152.17,228.64
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_03.mkv,1.5798,2465.54,322.60
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_05.mkv,1.3305,1221.03,401.14
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_02.mkv,0.9088,309.50,744.60
specialized,['CABAC_NO'],cabacno,faster,measures/in/o1.mkv,1.0441,1060.35,247.20
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_06.mkv,0.2003,71.18,1038.16
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_08.mkv,1.4983,1686.97,357.24
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_01.mkv,1.2720,1178.70,175.49
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_04.mkv,0.8256,285.09,680.77
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_07.mkv,1.2567,381.23,512.08
specialized,['CABAC_NO'],cabacno,fast,measures/in/copy_01.mkv,1.3559,1133.51,167.45
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_03.mkv,2.1571,2478.86,228.52
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_05.mkv,1.8166,1239.66,289.99
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_02.mkv,1.2846,347.19,513.86
specialized,['CABAC_NO'],cabacno,fast,measures/in/o1.mkv,1.3118,1044.34,173.83
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_06.mkv,0.2470,80.21,790.61
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_08.mkv,2.2704,1585.01,229.19
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_01.mkv,1.6601,1179.18,135.97
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_04.mkv,1.1639,292.54,466.84
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_07.mkv,1.6305,373.51,399.25
specialized,['CABAC_NO'],cabacno,medium,measures/in/copy_01.mkv,1.7794,1133.96,125.41
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_03.mkv,2.8329,2460.31,177.00
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_05.mkv,2.2829,1197.77,231.05
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_02.mkv,1.5184,318.83,419.16
specialized,['CABAC_NO'],cabacno,medium,measures/in/o1.mkv,1.6421,1044.98,134.26
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_06.mkv,0.2906,86.74,628.36
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_08.mkv,2.7725,1574.94,194.23
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_01.mkv,2.8335,1195.73,76.46
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_04.mkv,1.5890,294.94,333.03
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_07.mkv,2.2209,369.05,266.25
specialized,['CABAC_NO'],cabacno,slow,measures/in/copy_01.mkv,3.0257,1132.56,71.50
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_03.mkv,5.2318,2454.72,89.53
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_05.mkv,3.5924,1186.29,156.04
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_02.mkv,2.0761,302.13,302.63
specialized,['CABAC_NO'],cabacno,slow,measures/in/o1.mkv,2.6917,1043.40,72.04
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_06.mkv,0.4100,87.63,383.21
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_08.mkv,4.8761,1535.36,106.84
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_01.mkv,3.7370,577.72,58.68
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_04.mkv,2.5304,292.84,208.73
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_07.mkv,3.8705,364.79,162.52
specialized,['CABAC_NO'],cabacno,slower,measures/in/copy_01.mkv,3.9175,578.96,60.04
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_03.mkv,9.8223,2445.12,46.51
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_05.mkv,6.2910,1170.67,82.60
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_02.mkv,3.4700,307.46,178.27
specialized,['CABAC_NO'],cabacno,slower,measures/in/o1.mkv,3.1586,504.85,66.31
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_06.mkv,0.4984,81.69,299.32
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_08.mkv,8.9000,1564.86,57.73
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_01.mkv,7.2969,796.79,28.14
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_04.mkv,4.9900,275.76,110.94
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_07.mkv,8.5901,344.72,66.97
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/copy_01.mkv,7.7992,809.24,27.38
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_03.mkv,19.6065,2323.47,24.53
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_05.mkv,13.8601,1123.99,39.49
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_02.mkv,7.4798,274.33,84.05
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/o1.mkv,7.2159,760.47,33.13
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_06.mkv,0.8312,69.89,164.78
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_08.mkv,16.6013,1535.08,29.76
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_01.mkv,20.8487,356.13,10.07
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_04.mkv,20.8886,285.72,24.36
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_07.mkv,39.7567,354.53,15.09
specialized,['CABAC_NO'],cabacno,placebo,measures/in/copy_01.mkv,20.0079,389.41,10.06
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_03.mkv,59.3966,2326.55,8.14
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_05.mkv,38.7794,1131.56,12.62
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_02.mkv,22.8777,282.93,25.63
specialized,['CABAC_NO'],cabacno,placebo,measures/in/o1.mkv,19.1158,351.33,11.11
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_06.mkv,3.0426,71.20,39.46
