System,Option,FromFile,Preset,Video,EncodingTime,EncodingBitrate,FPS
baseline,BASELINE,nofile,veryslow,measures/in/original_03.mkv,19.5964,2323.47,22.76
baseline,BASELINE,nofile,placebo,measures/in/original_03.mkv,59.2934,2326.55,7.96
baseline,BASELINE,nofile,ultrafast,measures/in/original_05.mkv,0.3345,2217.21,2330.98
baseline,BASELINE,nofile,superfast,measures/in/original_05.mkv,0.5842,1452.48,1033.88
baseline,BASELINE,nofile,veryfast,measures/in/original_05.mkv,1.0296,1178.82,537.77
baseline,BASELINE,nofile,faster,measures/in/original_05.mkv,1.4653,1221.03,382.79
baseline,BASELINE,nofile,fast,measures/in/original_05.mkv,1.8644,1239.66,280.45
baseline,BASELINE,nofile,medium,measures/in/original_05.mkv,2.4170,1197.77,218.83
baseline,BASELINE,nofile,slow,measures/in/original_05.mkv,3.5569,1186.29,148.20
baseline,BASELINE,nofile,slower,measures/in/original_05.mkv,6.3720,1170.67,76.52
baseline,BASELINE,nofile,veryslow,measures/in/original_05.mkv,13.4758,1123.99,37.76
baseline,BASELINE,nofile,placebo,measures/in/original_05.mkv,39.0497,1131.56,12.80
baseline,BASELINE,nofile,ultrafast,measures/in/original_02.mkv,0.2946,698.97,2722.27
baseline,BASELINE,nofile,superfast,measures/in/original_02.mkv,0.4656,511.41,1721.87
baseline,BASELINE,nofile,veryfast,measures/in/original_02.mkv,0.6596,262.90,1090.41
baseline,BASELINE,nofile,faster,measures/in/original_02.mkv,0.9802,309.50,693.34
baseline,BASELINE,nofile,fast,measures/in/original_02.mkv,1.3350,347.19,501.96
baseline,BASELINE,nofile,medium,measures/in/original_02.mkv,1.5994,318.83,414.59
baseline,BASELINE,nofile,slow,measures/in/original_02.mkv,2.2359,302.13,289.03
baseline,BASELINE,nofile,slower,measures/in/original_02.mkv,3.9190,307.46,159.00
baseline,BASELINE,nofile,veryslow,measures/in/original_02.mkv,7.9845,274.33,84.27
baseline,BASELINE,nofile,placebo,measures/in/original_02.mkv,22.4778,282.93,26.49
baseline,BASELINE,nofile,ultrafast,measures/in/original_06.mkv,0.1339,416.18,2275.01
baseline,BASELINE,nofile,superfast,measures/in/original_06.mkv,0.1467,140.00,1951.66
baseline,BASELINE,nofile,veryfast,measures/in/original_06.mkv,0.1569,50.17,1504.31
baseline,BASELINE,nofile,faster,measures/in/original_06.mkv,0.1934,71.18,1050.64
baseline,BASELINE,nofile,fast,measures/in/original_06.mkv,0.2354,80.21,772.58
baseline,BASELINE,nofile,medium,measures/in/original_06.mkv,0.2787,86.74,570.07
baseline,BASELINE,nofile,slow,measures/in/original_06.mkv,0.4270,87.63,366.90
baseline,BASELINE,nofile,slower,measures/in/original_06.mkv,0.5209,81.69,280.99
baseline,BASELINE,nofile,veryslow,measures/in/original_06.mkv,0.9315,69.89,149.47
baseline,BASELINE,nofile,placebo,measures/in/original_06.mkv,3.3268,71.20,37.77
baseline,BASELINE,nofile,ultrafast,measures/in/original_08.mkv,0.3903,3016.81,1766.50
baseline,BASELINE,nofile,superfast,measures/in/original_08.mkv,0.7718,1825.88,791.51
baseline,BASELINE,nofile,veryfast,measures/in/original_08.mkv,1.2021,1613.72,471.36
baseline,BASELINE,nofile,faster,measures/in/original_08.mkv,1.6528,1686.97,326.72
baseline,BASELINE,nofile,fast,measures/in/original_08.mkv,2.3553,1585.01,227.61
baseline,BASELINE,nofile,medium,measures/in/original_08.mkv,2.8314,1574.94,186.89
baseline,BASELINE,nofile,slow,measures/in/original_08.mkv,4.5842,1535.36,114.20
baseline,BASELINE,nofile,slower,measures/in/original_08.mkv,9.0756,1564.86,53.79
baseline,BASELINE,nofile,veryslow,measures/in/original_08.mkv,17.8934,1535.08,29.05
baseline,BASELINE,nofile,placebo,measures/in/original_08.mkv,74.8523,1485.87,6.58
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_01.mkv,0.2533,1879.26,1408.70
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_04.mkv,0.3031,1113.00,2596.21
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_07.mkv,0.3309,1139.78,2624.68
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_03.mkv,0.3266,3920.98,2006.88
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_05.mkv,0.3068,2217.21,2216.75
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_02.mkv,0.2669,698.97,3182.82
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_06.mkv,0.1228,416.18,1909.34
specialized,"['PSY_NO', 'MIXED_REFS_YES', 'CABAC_YES', 'MBTREE_YES', 'WEIGHTB_YES']",ultrafast,ultrafast,measures/in/original_08.mkv,0.4152,3016.81,1612.68
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_01.mkv,0.5675,1000.18,385.10
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_04.mkv,0.5319,157.25,1485.23
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_07.mkv,0.6539,261.15,1125.71
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_03.mkv,1.0058,3030.37,522.38
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_05.mkv,0.9312,1154.41,606.70
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_02.mkv,0.5525,142.70,1311.82
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_06.mkv,0.1573,44.67,1520.74
specialized,"['CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO', 'MIXED_REFS_YES']",veryfast,veryfast,measures/in/original_08.mkv,0.9788,1716.46,542.55
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_01.mkv,0.2376,1879.26,1320.99
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_04.mkv,0.2924,1113.00,2396.56
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_07.mkv,0.3200,1139.78,2610.44
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_03.mkv,0.3179,3920.98,2144.22
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_05.mkv,0.3055,2217.21,2424.96
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_02.mkv,0.2636,698.97,3504.30
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_06.mkv,0.1169,416.18,2359.51
specialized,['MBTREE_YES'],mbtreeyes,ultrafast,measures/in/original_08.mkv,0.3552,3016.81,1698.61
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_01.mkv,0.4145,1882.26,639.48
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_04.mkv,0.3625,577.76,1787.37
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_07.mkv,0.4504,664.53,1614.04
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_03.mkv,0.5557,2279.32,945.87
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_05.mkv,0.5782,1452.48,1040.53
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_02.mkv,0.4293,511.41,1810.77
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_06.mkv,0.1445,140.00,1836.38
specialized,['MBTREE_YES'],mbtreeyes,superfast,measures/in/original_08.mkv,0.6551,1825.88,849.89
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_01.mkv,1.1222,1021.28,178.36
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_04.mkv,0.9003,157.49,617.90
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_07.mkv,1.3698,271.20,473.05
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_03.mkv,2.6672,3056.34,181.58
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_05.mkv,2.1653,1158.20,242.53
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_02.mkv,1.1544,167.45,572.66
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_06.mkv,0.2607,50.85,711.03
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",medium,medium,measures/in/original_08.mkv,2.5019,1567.52,206.96
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_01.mkv,5.4930,699.82,38.39
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_04.mkv,3.9886,141.07,131.10
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_07.mkv,7.5405,256.53,82.17
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_03.mkv,19.7398,2993.59,23.75
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_05.mkv,12.6416,1107.48,41.28
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_02.mkv,5.7271,157.07,100.85
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_06.mkv,0.8372,47.38,162.73
specialized,"['MIXED_REFS_NO', 'CABAC_NO', 'MBTREE_NO', 'WEIGHTB_NO', 'PSY_NO']",veryslow,veryslow,measures/in/original_08.mkv,17.3135,1591.20,29.52
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_01.mkv,0.4732,1882.26,567.97
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_04.mkv,0.3844,577.76,1955.82
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_07.mkv,0.5424,664.53,1627.20
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_03.mkv,0.5817,2279.32,1038.05
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_05.mkv,0.5314,1452.48,1131.71
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_02.mkv,0.4032,511.41,1909.78
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_06.mkv,0.1428,140.00,1922.80
specialized,['CABAC_NO'],cabacno,superfast,measures/in/original_08.mkv,0.6318,1825.88,914.17
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_01.mkv,0.6865,1185.49,321.47
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_04.mkv,0.4670,215.62,1386.93
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_07.mkv,0.6873,323.88,1018.40
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_03.mkv,1.0575,2410.79,498.31
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_05.mkv,1.0065,1178.82,559.75
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_02.mkv,0.6205,262.90,1144.01
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_06.mkv,0.1639,50.17,1650.53
specialized,['CABAC_NO'],cabacno,veryfast,measures/in/original_08.mkv,1.1006,1613.72,485.06
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_01.mkv,0.9576,1195.93,242.29
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_04.mkv,0.6595,257.18,853.94
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_07.mkv,1.0022,357.80,681.90
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_03.mkv,1.6009,2465.54,320.43
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_05.mkv,1.3677,1221.03,391.86
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_02.mkv,0.9329,309.50,729.61
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_06.mkv,0.2100,71.18,1060.51
specialized,['CABAC_NO'],cabacno,faster,measures/in/original_08.mkv,1.5087,1686.97,342.43
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_01.mkv,1.3890,1178.70,168.83
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_04.mkv,0.8658,285.09,654.63
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_07.mkv,1.3234,381.23,463.09
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_03.mkv,2.2393,2478.86,226.76
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_05.mkv,1.8220,1239.66,296.93
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_02.mkv,1.2674,347.19,522.93
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_06.mkv,0.2428,80.21,789.38
specialized,['CABAC_NO'],cabacno,fast,measures/in/original_08.mkv,2.2251,1585.01,236.05
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_01.mkv,1.6232,1179.18,138.30
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_04.mkv,1.1259,292.54,487.52
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_07.mkv,1.5755,373.51,407.78
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_03.mkv,2.8408,2460.31,172.42
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_05.mkv,2.4005,1197.77,224.64
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_02.mkv,1.5585,318.83,407.34
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_06.mkv,0.2909,86.74,611.92
specialized,['CABAC_NO'],cabacno,medium,measures/in/original_08.mkv,3.0494,1574.94,179.21
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_01.mkv,2.8500,1195.73,74.42
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_04.mkv,1.6294,294.94,314.18
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_07.mkv,2.2954,369.05,279.18
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_03.mkv,5.1154,2454.72,96.82
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_05.mkv,3.3572,1186.29,154.57
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_02.mkv,2.0960,302.13,290.98
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_06.mkv,0.3912,87.63,335.04
specialized,['CABAC_NO'],cabacno,slow,measures/in/original_08.mkv,4.5918,1535.36,110.54
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_01.mkv,3.6615,577.72,50.61
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_04.mkv,2.4844,292.84,205.25
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_07.mkv,3.9287,364.79,156.39
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_03.mkv,10.1954,2445.12,48.30
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_05.mkv,6.2632,1170.67,76.83
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_02.mkv,3.7368,307.46,167.86
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_06.mkv,0.5008,81.69,303.64
specialized,['CABAC_NO'],cabacno,slower,measures/in/original_08.mkv,8.9203,1564.86,56.34
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_01.mkv,7.6442,796.79,26.47
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_04.mkv,4.7446,275.76,112.28
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_07.mkv,8.5556,344.72,75.77
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_03.mkv,20.9450,2323.47,22.76
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_05.mkv,13.3140,1123.99,41.23
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_02.mkv,7.0132,274.33,85.56
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_06.mkv,0.8643,69.89,160.24
specialized,['CABAC_NO'],cabacno,veryslow,measures/in/original_08.mkv,17.1684,1535.08,28.56
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_01.mkv,21.5398,356.13,10.14
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_04.mkv,21.8607,285.72,23.83
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_07.mkv,39.5098,354.53,14.43
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_03.mkv,58.5635,2326.55,8.02
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_05.mkv,41.1184,1131.56,12.06
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_02.mkv,23.9677,282.93,27.18
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_06.mkv,2.9454,71.20,41.48
specialized,['CABAC_NO'],cabacno,placebo,measures/in/original_08.mkv,73.6529,1485.87,6.75
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_01.mkv,0.5682,1000.18,377.32
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_04.mkv,0.5146,157.25,1459.41
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_07.mkv,0.6414,261.15,1099.03
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_03.mkv,1.0165,3030.37,513.88
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_05.mkv,0.9327,1154.41,600.47
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_02.mkv,0.5622,142.70,1306.27
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_06.mkv,0.1590,44.67,1521.99
specialized,['MBTREE_NO'],mbtreeno,veryfast,measures/in/original_08.mkv,0.9712,1716.46,545.10
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_01.mkv,0.7433,1021.50,316.14
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_04.mkv,0.5975,154.18,978.69
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_07.mkv,0.9216,265.77,741.35
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_03.mkv,1.6209,3063.35,316.21
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_05.mkv,1.3056,1172.60,415.03
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_02.mkv,0.7906,167.59,839.64
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_06.mkv,0.2015,48.59,1066.23
specialized,['MBTREE_NO'],mbtreeno,faster,measures/in/original_08.mkv,1.4393,1776.02,373.59
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_01.mkv,1.0339,1020.28,222.51
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_04.mkv,0.7105,154.10,808.76
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_07.mkv,1.1986,272.89,562.29
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_03.mkv,2.1873,3067.71,215.39
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_05.mkv,1.8745,1198.20,298.23
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_02.mkv,1.0414,178.76,635.34
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_06.mkv,0.2331,49.53,899.11
specialized,['MBTREE_NO'],mbtreeno,fast,measures/in/original_08.mkv,2.1284,1583.74,242.60
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_01.mkv,1.3239,1021.28,167.15
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_04.mkv,0.9767,157.49,578.09
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_07.mkv,1.4664,271.20,447.36
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_03.mkv,2.8454,3056.34,178.18
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_05.mkv,2.2233,1158.20,238.65
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_02.mkv,1.1808,167.45,548.09
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_06.mkv,0.2726,50.85,661.10
specialized,['MBTREE_NO'],mbtreeno,medium,measures/in/original_08.mkv,2.7177,1567.52,192.03
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_01.mkv,2.5866,1039.81,83.00
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_04.mkv,1.4039,152.03,382.53
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_07.mkv,1.9864,266.19,319.68
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_03.mkv,5.4009,3030.61,90.04
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_05.mkv,3.4003,1142.44,145.10
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_02.mkv,1.6626,158.55,389.26
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_06.mkv,0.3837,49.33,424.98
specialized,['MBTREE_NO'],mbtreeno,slow,measures/in/original_08.mkv,4.5746,1514.22,114.78
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_01.mkv,2.8938,396.18,75.05
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_04.mkv,2.1949,147.24,237.57
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_07.mkv,3.4827,264.25,169.33
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_03.mkv,10.8905,3014.67,43.84
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_05.mkv,6.5984,1128.34,85.50
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_02.mkv,2.6409,160.13,224.86
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_06.mkv,0.4675,48.86,313.28
specialized,['MBTREE_NO'],mbtreeno,slower,measures/in/original_08.mkv,9.0351,1571.40,54.37
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_01.mkv,5.9240,699.82,38.67
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_04.mkv,3.9023,141.07,131.49
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_07.mkv,7.3483,256.53,80.65
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_03.mkv,22.8583,2993.59,24.02
specialized,['MBTREE_NO'],mbtreeno,veryslow,measures/in/original_05.mkv,13.1632,1107.48,38.10
